country,year,middle_class_wealth_share
GR,2004,0.4514
GR,2005,0.4486
GR,2006,0.4494
GR,2007,0.4504
GR,2008,0.4504
GR,2009,0.4598
GR,2010,0.4708
GR,2011,0.4722
GR,2012,0.4618
GR,2013,0.4334
GR,2014,0.4311
GR,2015,0.427
GR,2016,0.4272
GR,2017,0.41
GR,2018,0.416
GR,2019,0.4168
GR,2020,0.4201
GR,2021,0.414
GR,2022,0.418
GR,2023,0.4141
GR,2024,0.4092
GT,1980,0.2885
GT,1981,0.2895
GT,1982,0.2891
GT,1983,0.2842
GT,1984,0.2896
GT,1985,0.2844
GT,1986,0.2894
GT,1987,0.2898
GT,1988,0.2898
GT,1989,0.2845
GT,1990,0.2895
GT,1991,0.2891
GT,1992,0.2841
GT,1993,0.2893
GT,1994,0.2849
GT,1995,0.2879
GT,1996,0.2843
GT,1997,0.2847
GT,1998,0.2853
GT,1999,0.2841
GT,2000,0.2843
GT,2001,0.2703
GT,2002,0.2721
GT,2003,0.2717
GT,2004,0.2786
GT,2005,0.2831
GT,2006,0.2933
GT,2007,0.2724
GT,2008,0.2915
GT,2009,0.2996
GT,2010,0.2993
GT,2011,0.3073
GT,2012,0.3104
GT,2013,0.3056
GT,2014,0.311
GT,2015,0.3135
GT,2016,0.3127
GT,2017,0.3125
GT,2018,0.31
GT,2019,0.3146
GT,2020,0.3042
GT,2021,0.3117
GT,2022,0.3164
GT,2023,0.3172
GT,2024,0.3175
GW,1980,0.2619
GW,1981,0.2618
GW,1982,0.2617
GW,1983,0.2618
GW,1984,0.2617
GW,1985,0.2619
GW,1986,0.2618
GW,1987,0.2619
GW,1988,0.2619
GW,1989,0.2618
GW,1990,0.2618
GW,1991,0.262
GW,1992,0.2798
GW,1993,0.318
GW,1994,0.3221
GW,1995,0.3283
GW,1996,0.3329
GW,1997,0.3399
GW,1998,0.3466
GW,1999,0.3507
GW,2000,0.3539
GW,2001,0.3576
GW,2002,0.361
GW,2003,0.3531
GW,2004,0.3445
GW,2005,0.3294
GW,2006,0.3184
GW,2007,0.3058
GW,2008,0.2789
GW,2009,0.2661
GW,2010,0.2611
GW,2011,0.2663
GW,2012,0.2808
GW,2013,0.3089
GW,2014,0.3198
GW,2015,0.3321
GW,2016,0.3477
GW,2017,0.3563
GW,2018,0.3629
GW,2019,0.3647
GW,2020,0.3665
GW,2021,0.3686
GW,2022,0.3686
GW,2023,0.3686
GW,2024,0.3686
GY,1980,0.2855
GY,1981,0.2881
GY,1982,0.2868
GY,1983,0.2879
GY,1984,0.2877
GY,1985,0.2854
GY,1986,0.2853
GY,1987,0.2875
GY,1988,0.2873
GY,1989,0.2878
GY,1990,0.2861
GY,1991,0.2849
GY,1992,0.288
GY,1993,0.2871
GY,1994,0.286
GY,1995,0.2874
GY,1996,0.2873
GY,1997,0.2856
GY,1998,0.2861
GY,1999,0.2865
GY,2000,0.2859
GY,2001,0.2702
GY,2002,0.272
GY,2003,0.2716
GY,2004,0.2787
GY,2005,0.2832
GY,2006,0.2933
GY,2007,0.2723
GY,2008,0.2916
GY,2009,0.2998
GY,2010,0.2992
GY,2011,0.3071
GY,2012,0.3105
GY,2013,0.3056
GY,2014,0.3109
GY,2015,0.3134
GY,2016,0.3128
GY,2017,0.3124
GY,2018,0.3101
GY,2019,0.3148
GY,2020,0.3041
GY,2021,0.3116
GY,2022,0.3165
GY,2023,0.3175
GY,2024,0.3174
HK,1980,0.3699
HK,1981,0.3699
HK,1982,0.3689
HK,1983,0.3675
HK,1984,0.3661
HK,1985,0.365
HK,1986,0.3641
HK,1987,0.3623
HK,1988,0.342
HK,1989,0.3498
HK,1990,0.3411
HK,1991,0.3358
HK,1992,0.3333
HK,1993,0.3321
HK,1994,0.3336
HK,1995,0.337
HK,1996,0.338
HK,1997,0.3328
HK,1998,0.3314
HK,1999,0.329
HK,2000,0.3236
HK,2001,0.3279
HK,2002,0.3305
HK,2003,0.3285
HK,2004,0.3184
HK,2005,0.31
HK,2006,0.305
HK,2007,0.3073
HK,2008,0.3089
HK,2009,0.3082
HK,2010,0.3071
HK,2011,0.3084
HK,2012,0.308
HK,2013,0.3102
HK,2014,0.312
HK,2015,0.3118
HK,2016,0.3132
HK,2017,0.3138
HK,2018,0.315
HK,2019,0.3135
HK,2020,0.314
HK,2021,0.315
HK,2022,0.3117
HK,2023,0.3125
HK,2024,0.3122
HN,1980,0.2882
HN,1981,0.2887
HN,1982,0.2862
HN,1983,0.2848
HN,1984,0.2888
HN,1985,0.2858
HN,1986,0.2892
HN,1987,0.2849
HN,1988,0.2892
HN,1989,0.2891
HN,1990,0.2886
HN,1991,0.2889
HN,1992,0.2894
HN,1993,0.2843
HN,1994,0.285
HN,1995,0.2845
HN,1996,0.2883
HN,1997,0.289
HN,1998,0.2879
HN,1999,0.2895
HN,2000,0.2884
HN,2001,0.2703
HN,2002,0.2719
HN,2003,0.2717
HN,2004,0.2786
HN,2005,0.2833
HN,2006,0.2934
HN,2007,0.2722
HN,2008,0.2917
HN,2009,0.2998
HN,2010,0.2991
HN,2011,0.3071
HN,2012,0.3106
HN,2013,0.3055
HN,2014,0.3108
HN,2015,0.3133
HN,2016,0.3127
HN,2017,0.3123
HN,2018,0.31
HN,2019,0.3147
HN,2020,0.304
HN,2021,0.3117
HN,2022,0.3165
HN,2023,0.3172
HN,2024,0.3173
HR,1980,0.3882
HR,1981,0.3882
HR,1982,0.3882
HR,1983,0.3882
HR,1984,0.3881
HR,1985,0.3881
HR,1986,0.388
HR,1987,0.3886
HR,1988,0.3886
HR,1989,0.3869
HR,1990,0.3866
HR,1991,0.3861
HR,1992,0.3855
HR,1993,0.379
HR,1994,0.3681
HR,1995,0.3623
HR,1996,0.384
HR,1997,0.3831
HR,1998,0.3831
HR,1999,0.3826
HR,2000,0.3841
HR,2001,0.3843
HR,2002,0.3852
HR,2003,0.3856
HR,2004,0.3847
HR,2005,0.3829
HR,2006,0.3827
HR,2007,0.3816
HR,2008,0.3819
HR,2009,0.3834
HR,2010,0.3835
HR,2011,0.3819
HR,2012,0.3823
HR,2013,0.3819
HR,2014,0.3814
HR,2015,0.3814
HR,2016,0.383
HR,2017,0.4076
HR,2018,0.3806
HR,2019,0.3811
HR,2020,0.3811
HR,2021,0.3809
HR,2022,0.381
HR,2023,0.381
HR,2024,0.3802
HT,1980,0.2853
HT,1981,0.2856
HT,1982,0.2858
HT,1983,0.2863
HT,1984,0.2864
HT,1985,0.2861
HT,1986,0.2876
HT,1987,0.2884
HT,1988,0.2852
HT,1989,0.2883
HT,1990,0.2869
HT,1991,0.286
HT,1992,0.2864
HT,1993,0.2878
HT,1994,0.2884
HT,1995,0.2853
HT,1996,0.2856
HT,1997,0.2851
HT,1998,0.2862
HT,1999,0.2879
HT,2000,0.2882
HT,2001,0.2702
HT,2002,0.2719
HT,2003,0.2717
HT,2004,0.2787
HT,2005,0.2831
HT,2006,0.2932
HT,2007,0.2723
HT,2008,0.2915
HT,2009,0.2997
HT,2010,0.2992
HT,2011,0.3071
HT,2012,0.3105
HT,2013,0.3057
HT,2014,0.311
HT,2015,0.3134
HT,2016,0.3127
HT,2017,0.3124
HT,2018,0.3102
HT,2019,0.3147
HT,2020,0.3041
HT,2021,0.3115
HT,2022,0.3166
HT,2023,0.3175
HT,2024,0.3175
HU,1980,0.3629
HU,1981,0.3629
HU,1982,0.3629
HU,1983,0.3629
HU,1984,0.3629
HU,1985,0.3629
HU,1986,0.3629
HU,1987,0.3629
HU,1988,0.3629
HU,1989,0.3629
HU,1990,0.3628
HU,1991,0.3625
HU,1992,0.3617
HU,1993,0.3617
HU,1994,0.3616
HU,1995,0.3618
HU,1996,0.3617
HU,1997,0.3613
HU,1998,0.3611
HU,1999,0.3607
HU,2000,0.3608
HU,2001,0.3596
HU,2002,0.3578
HU,2003,0.3578
HU,2004,0.3585
HU,2005,0.3562
HU,2006,0.3545
HU,2007,0.3541
HU,2008,0.3552
HU,2009,0.356
HU,2010,0.3559
HU,2011,0.3571
HU,2012,0.3582
HU,2013,0.3562
HU,2014,0.3568
HU,2015,0.3334
HU,2016,0.3103
HU,2017,0.2893
HU,2018,0.2907
HU,2019,0.2896
HU,2020,0.2897
HU,2021,0.2898
HU,2022,0.2889
HU,2023,0.2893
HU,2024,0.2893
ID,1820,0.3546
ID,1850,0.3516
ID,1880,0.3477
ID,1900,0.3442
ID,1910,0.3374
ID,1920,0.3374
ID,1930,0.3238
ID,1940,0.2975
ID,1950,0.3214
ID,1960,0.3414
ID,1970,0.3575
ID,1980,0.3656
ID,1981,0.3656
ID,1982,0.3656
ID,1983,0.3656
ID,1984,0.3656
ID,1985,0.364
ID,1986,0.3618
ID,1987,0.3599
ID,1988,0.3595
ID,1989,0.3591
ID,1990,0.3586
ID,1991,0.3568
ID,1992,0.3552
ID,1993,0.3541
ID,1994,0.3503
ID,1995,0.3477
ID,1996,0.3452
ID,1997,0.357
ID,1998,0.3638
ID,1999,0.3671
ID,2000,0.3677
ID,2001,0.3696
ID,2002,0.3716
ID,2003,0.3735
ID,2004,0.375
ID,2005,0.3764
ID,2006,0.3785
ID,2007,0.3807
ID,2008,0.3815
ID,2009,0.3849
ID,2010,0.3865
ID,2011,0.3866
ID,2012,0.3883
ID,2013,0.3882
ID,2014,0.3916
ID,2015,0.3887
ID,2016,0.3932
ID,2017,0.3955
ID,2018,0.3803
ID,2019,0.3806
ID,2020,0.3839
ID,2021,0.3801
ID,2022,0.3791
ID,2023,0.3775
ID,2024,0.3718
IE,1980,0.3386
IE,1981,0.3391
IE,1982,0.338
IE,1983,0.3377
IE,1984,0.3387
IE,1985,0.3391
IE,1986,0.3394
IE,1987,0.339
IE,1988,0.3393
IE,1989,0.3393
IE,1990,0.339
IE,1991,0.338
IE,1992,0.3373
IE,1993,0.3375
IE,1994,0.3337
IE,1995,0.3339
IE,1996,0.3351
IE,1997,0.3349
IE,1998,0.3313
IE,1999,0.3294
IE,2000,0.3258
IE,2001,0.3303
IE,2002,0.3301
IE,2003,0.3284
IE,2004,0.329
IE,2005,0.326
IE,2006,0.3244
IE,2007,0.3267
IE,2008,0.3279
IE,2009,0.3325
IE,2010,0.3279
IE,2011,0.3244
IE,2012,0.3256
IE,2013,0.324
IE,2014,0.3299
IE,2015,0.3329
IE,2016,0.3619
IE,2017,0.3664
IE,2018,0.3696
IE,2019,0.3696
IE,2020,0.3707
IE,2021,0.3698
IE,2022,0.3676
IE,2023,0.3758
IE,2024,0.3714
IL,1980,0.3379
IL,1981,0.3398
IL,1982,0.3405
IL,1983,0.3406
IL,1984,0.3408
IL,1985,0.3424
IL,1986,0.343
IL,1987,0.3405
IL,1988,0.3377
IL,1989,0.3362
IL,1990,0.3358
IL,1991,0.3347
IL,1992,0.3336
IL,1993,0.3331
IL,1994,0.3327
IL,1995,0.332
IL,1996,0.3313
IL,1997,0.3305
IL,1998,0.3295
IL,1999,0.3265
IL,2000,0.3283
IL,2001,0.3248
IL,2002,0.3246
IL,2003,0.323
IL,2004,0.3185
IL,2005,0.315
IL,2006,0.3125
IL,2007,0.3106
IL,2008,0.3097
IL,2009,0.3157
IL,2010,0.312
IL,2011,0.3077
IL,2012,0.3122
IL,2013,0.3192
IL,2014,0.3225
IL,2015,0.325
IL,2016,0.3294
IL,2017,0.3295
IL,2018,0.3296
IL,2019,0.33
IL,2020,0.3345
IL,2021,0.3329
IL,2022,0.3288
IL,2023,0.3278
IL,2024,0.3238
IM,1980,0.3844
IM,1981,0.3843
IM,1982,0.3845
IM,1983,0.3842
IM,1984,0.3834
IM,1985,0.3832
IM,1986,0.3837
IM,1987,0.3838
IM,1988,0.384
IM,1989,0.3836
IM,1990,0.3838
IM,1991,0.3842
IM,1992,0.3828
IM,1993,0.3825
IM,1994,0.3815
IM,1995,0.3818
IM,1996,0.3816
IM,1997,0.3803
IM,1998,0.38
IM,1999,0.3798
IM,2000,0.3778
IM,2001,0.3794
IM,2002,0.3808
IM,2003,0.3804
IM,2004,0.3797
IM,2005,0.3787
IM,2006,0.3764
IM,2007,0.3761
IM,2008,0.3813
IM,2009,0.3824
IM,2010,0.3793
IM,2011,0.3796
IM,2012,0.3811
IM,2013,0.3807
IM,2014,0.3795
IM,2015,0.3799
IM,2016,0.3793
IM,2017,0.3788
IM,2018,0.3789
IM,2019,0.3798
IM,2020,0.3802
IM,2021,0.378
IM,2022,0.3775
IM,2023,0.3775
IM,2024,0.3775
IN,1820,0.3403
IN,1850,0.3057
IN,1880,0.2884
IN,1900,0.2844
IN,1910,0.3716
IN,1920,0.2844
IN,1930,0.3424
IN,1940,0.298
IN,1950,0.4256
IN,1960,0.4144
IN,1961,0.4373
IN,1970,0.416
IN,1971,0.4496
IN,1980,0.4402
IN,1981,0.4408
IN,1982,0.4385
IN,1983,0.4296
IN,1984,0.4295
IN,1985,0.4247
IN,1986,0.4211
IN,1987,0.4191
IN,1988,0.4134
IN,1989,0.4105
IN,1990,0.4105
IN,1991,0.4066
IN,1992,0.405
IN,1993,0.4016
IN,1994,0.3992
IN,1995,0.3988
IN,1996,0.3986
IN,1997,0.3961
IN,1998,0.3931
IN,1999,0.3891
IN,2000,0.3832
IN,2001,0.3736
IN,2002,0.3592
IN,2003,0.361
IN,2004,0.353
IN,2005,0.3504
IN,2006,0.338
IN,2007,0.3181
IN,2008,0.3053
IN,2009,0.3171
IN,2010,0.3035
IN,2011,0.2967
IN,2012,0.3078
IN,2013,0.3066
IN,2014,0.3095
IN,2015,0.2969
IN,2016,0.2999
IN,2017,0.2953
IN,2018,0.2988
IN,2019,0.3028
IN,2020,0.309
IN,2021,0.2909
IN,2022,0.2857
IN,2023,0.2857
IN,2024,0.2857
IQ,1980,0.2989
IQ,1981,0.2984
IQ,1982,0.2982
IQ,1983,0.2987
IQ,1984,0.2984
IQ,1985,0.2988
IQ,1986,0.2987
IQ,1987,0.2988
IQ,1988,0.2985
IQ,1989,0.2987
IQ,1990,0.2985
IQ,1991,0.2983
IQ,1992,0.2986
IQ,1993,0.2986
IQ,1994,0.2985
IQ,1995,0.2984
IQ,1996,0.2983
IQ,1997,0.2719
IQ,1998,0.2716
IQ,1999,0.2983
IQ,2000,0.2985
IQ,2001,0.2988
IQ,2002,0.2983
IQ,2003,0.2988
IQ,2004,0.2986
IQ,2005,0.2984
IQ,2006,0.2987
IQ,2007,0.2983
IQ,2008,0.2999
IQ,2009,0.3023
IQ,2010,0.3029
IQ,2011,0.304
IQ,2012,0.32
IQ,2013,0.3574
IQ,2014,0.3491
IQ,2015,0.3328
IQ,2016,0.3197
IQ,2017,0.3059
IQ,2018,0.2709
IQ,2019,0.2639
IQ,2020,0.2591
IQ,2021,0.2571
IQ,2022,0.2548
IQ,2023,0.2537
IQ,2024,0.2536
IR,1820,0.2239
IR,1850,0.2114
IR,1880,0.2052
IR,1900,0.2006
IR,1910,0.2177
IR,1920,0.217
IR,1930,0.217
IR,1940,0.2173
IR,1950,0.2068
IR,1960,0.2173
IR,1970,0.2131
IR,1980,0.2697
IR,1981,0.2697
IR,1982,0.2697
IR,1983,0.2697
IR,1984,0.2697
IR,1985,0.2696
IR,1986,0.2696
IR,1987,0.2798
IR,1988,0.2966
IR,1989,0.3058
IR,1990,0.3125
IR,1991,0.313
IR,1992,0.3131
IR,1993,0.3136
IR,1994,0.3141
IR,1995,0.3141
IR,1996,0.3141
IR,1997,0.314
IR,1998,0.3131
IR,1999,0.2975
IR,2000,0.2968
IR,2001,0.3149
IR,2002,0.3155
IR,2003,0.3113
IR,2004,0.3111
IR,2005,0.3145
IR,2006,0.3145
IR,2007,0.3084
IR,2008,0.3336
IR,2009,0.3432
IR,2010,0.3251
IR,2011,0.3577
IR,2012,0.3319
IR,2013,0.3432
IR,2014,0.346
IR,2015,0.354
IR,2016,0.3597
IR,2017,0.3514
IR,2018,0.3483
IR,2019,0.3529
IR,2020,0.3583
IR,2021,0.3575
IR,2022,0.3587
IR,2023,0.3542
IR,2024,0.3542
IS,1980,0.4329
IS,1981,0.4329
IS,1982,0.4329
IS,1983,0.4328
IS,1984,0.4329
IS,1985,0.4329
IS,1986,0.4329
IS,1987,0.4329
IS,1988,0.4329
IS,1989,0.4329
IS,1990,0.4329
IS,1991,0.4329
IS,1992,0.4328
IS,1993,0.4328
IS,1994,0.4327
IS,1995,0.4327
IS,1996,0.4327
IS,1997,0.4327
IS,1998,0.4272
IS,1999,0.4272
IS,2000,0.4272
IS,2001,0.4294
IS,2002,0.4255
IS,2003,0.4233
IS,2004,0.4227
IS,2005,0.42
IS,2006,0.4049
IS,2007,0.388
IS,2008,0.3757
IS,2009,0.3982
IS,2010,0.4099
IS,2011,0.401
IS,2012,0.401
IS,2013,0.4002
IS,2014,0.397
IS,2015,0.3916
IS,2016,0.3925
IS,2017,0.3981
IS,2018,0.403
IS,2019,0.4044
IS,2020,0.4041
IS,2021,0.4007
IS,2022,0.4016
IS,2023,0.4054
IS,2024,0.4064
IT,1820,0.2129
IT,1850,0.1992
IT,1880,0.1946
IT,1891,0.195
IT,1894,0.1942
IT,1900,0.1843
IT,1901,0.1827
IT,1902,0.1987
IT,1903,0.1928
IT,1904,0.1643
IT,1905,0.1628
IT,1906,0.1682
IT,1907,0.1911
IT,1908,0.1938
IT,1909,0.2013
IT,1910,0.1647
IT,1911,0.1858
IT,1912,0.1715
IT,1913,0.1671
IT,1914,0.1753
IT,1915,0.2545
IT,1920,0.2524
IT,1930,0.322
IT,1940,0.3298
IT,1950,0.3813
IT,1960,0.3935
IT,1970,0.4179
IT,1980,0.452
IT,1981,0.4521
IT,1982,0.452
IT,1983,0.452
IT,1984,0.452
IT,1985,0.4516
IT,1986,0.4513
IT,1987,0.4512
IT,1988,0.4512
IT,1989,0.4511
IT,1990,0.451
IT,1991,0.451
IT,1992,0.451
IT,1993,0.4509
IT,1994,0.4507
IT,1995,0.4506
IT,1996,0.4458
IT,1997,0.4407
IT,1998,0.4351
IT,1999,0.4395
IT,2000,0.4415
IT,2001,0.3974
IT,2002,0.3532
IT,2003,0.3442
IT,2004,0.3321
IT,2005,0.361
IT,2006,0.3878
IT,2007,0.3987
IT,2008,0.4088
IT,2009,0.4058
IT,2010,0.3965
IT,2011,0.396
IT,2012,0.3887
IT,2013,0.3949
IT,2014,0.3899
IT,2015,0.4086
IT,2016,0.4138
IT,2017,0.4124
IT,2018,0.4124
IT,2019,0.4127
IT,2020,0.4127
IT,2021,0.4135
IT,2022,0.4135
IT,2023,0.4135
IT,2024,0.4135
JE,1980,0.3844
JE,1981,0.3843
JE,1982,0.3844
JE,1983,0.3842
JE,1984,0.3834
JE,1985,0.3832
JE,1986,0.3837
JE,1987,0.3839
JE,1988,0.384
JE,1989,0.3836
JE,1990,0.3838
JE,1991,0.3842
JE,1992,0.3827
JE,1993,0.3825
JE,1994,0.3815
JE,1995,0.3818
JE,1996,0.3816
JE,1997,0.3803
JE,1998,0.38
JE,1999,0.3799
JE,2000,0.3778
JE,2001,0.3794
JE,2002,0.3808
JE,2003,0.3804
JE,2004,0.3797
JE,2005,0.3787
JE,2006,0.3765
JE,2007,0.3762
JE,2008,0.3813
JE,2009,0.3824
JE,2010,0.3792
JE,2011,0.3796
JE,2012,0.3811
JE,2013,0.3807
JE,2014,0.3795
JE,2015,0.3799
JE,2016,0.3793
JE,2017,0.3788
JE,2018,0.379
JE,2019,0.3798
JE,2020,0.3802
JE,2021,0.3781
JE,2022,0.3775
JE,2023,0.3774
JE,2024,0.3774
JM,1980,0.2865
JM,1981,0.2863
JM,1982,0.2875
JM,1983,0.2873
JM,1984,0.2861
JM,1985,0.2875
JM,1986,0.2874
JM,1987,0.2874
JM,1988,0.2864
JM,1989,0.2876
JM,1990,0.2874
JM,1991,0.2875
JM,1992,0.2865
JM,1993,0.2872
JM,1994,0.2872
JM,1995,0.2877
JM,1996,0.2861
JM,1997,0.2869
JM,1998,0.2873
JM,1999,0.2862
JM,2000,0.2878
JM,2001,0.2703
JM,2002,0.2719
JM,2003,0.2716
JM,2004,0.2787
JM,2005,0.2832
JM,2006,0.2932
JM,2007,0.2723
JM,2008,0.2916
JM,2009,0.2997
JM,2010,0.2993
JM,2011,0.307
JM,2012,0.3106
JM,2013,0.3057
JM,2014,0.311
JM,2015,0.3134
JM,2016,0.3128
JM,2017,0.3123
JM,2018,0.3101
JM,2019,0.3147
JM,2020,0.304
JM,2021,0.3116
JM,2022,0.3166
JM,2023,0.3174
JM,2024,0.3174
JO,1980,0.3437
JO,1981,0.3436
JO,1982,0.3436
JO,1983,0.3436
JO,1984,0.3437
JO,1985,0.3436
JO,1986,0.3436
JO,1987,0.3362
JO,1988,0.3322
JO,1989,0.3282
JO,1990,0.3219
JO,1991,0.3156
JO,1992,0.3079
JO,1993,0.3164
JO,1994,0.3266
JO,1995,0.3361
JO,1996,0.3493
JO,1997,0.3564
JO,1998,0.352
JO,1999,0.3488
JO,2000,0.3435
JO,2001,0.3353
JO,2002,0.3313
JO,2003,0.3292
JO,2004,0.3267
JO,2005,0.3237
JO,2006,0.322
JO,2007,0.3205
JO,2008,0.3194
JO,2009,0.3162
JO,2010,0.3145
JO,2011,0.3314
JO,2012,0.3335
JO,2013,0.3375
JO,2014,0.3375
JO,2015,0.3374
JO,2016,0.3374
JO,2017,0.3375
JO,2018,0.3373
JO,2019,0.3374
JO,2020,0.3374
JO,2021,0.3375
JO,2022,0.3374
JO,2023,0.3374
JO,2024,0.3375
JP,1820,0.2871
JP,1850,0.2818
JP,1880,0.2724
JP,1900,0.2414
JP,1910,0.2056
JP,1920,0.2052
JP,1930,0.2022
JP,1940,0.2552
JP,1950,0.3847
JP,1960,0.3762
JP,1970,0.3635
JP,1980,0.3791
JP,1981,0.3804
JP,1982,0.3806
JP,1983,0.3801
JP,1984,0.379
JP,1985,0.3767
JP,1986,0.3753
JP,1987,0.3723
JP,1988,0.3658
JP,1989,0.3656
JP,1990,0.3639
JP,1991,0.3667
JP,1992,0.3759
JP,1993,0.3755
JP,1994,0.3748
JP,1995,0.3741
JP,1996,0.3719
JP,1997,0.3734
JP,1998,0.3727
JP,1999,0.3709
JP,2000,0.369
JP,2001,0.3681
JP,2002,0.3657
JP,2003,0.364
JP,2004,0.3618
JP,2005,0.361
JP,2006,0.3604
JP,2007,0.3598
JP,2008,0.3624
JP,2009,0.365
JP,2010,0.3633
JP,2011,0.3637
JP,2012,0.3634
JP,2013,0.3631
JP,2014,0.3632
JP,2015,0.363
JP,2016,0.3631
JP,2017,0.3633
JP,2018,0.3632
JP,2019,0.3632
JP,2020,0.3632
JP,2021,0.3628
JP,2022,0.3632
JP,2023,0.3632
JP,2024,0.3626
KE,1820,0.2312
KE,1850,0.2184
KE,1880,0.2039
KE,1900,0.2037
KE,1910,0.2175
KE,1920,0.2178
KE,1930,0.2178
KE,1940,0.2176
KE,1950,0.2172
KE,1960,0.214
KE,1970,0.2134
KE,1980,0.255
KE,1981,0.2551
KE,1982,0.255
KE,1983,0.2549
KE,1984,0.2551
KE,1985,0.2549
KE,1986,0.2551
KE,1987,0.255
KE,1988,0.255
KE,1989,0.2551
KE,1990,0.2549
KE,1991,0.255
KE,1992,0.2551
KE,1993,0.2648
KE,1994,0.3251
KE,1995,0.3186
KE,1996,0.313
KE,1997,0.3054
KE,1998,0.3043
KE,1999,0.3034
KE,2000,0.3029
KE,2001,0.3023
KE,2002,0.3022
KE,2003,0.2995
KE,2004,0.2982
KE,2005,0.2976
KE,2006,0.3054
KE,2007,0.3098
KE,2008,0.3142
KE,2009,0.3178
KE,2010,0.3216
KE,2011,0.3249
KE,2012,0.3292
KE,2013,0.3327
KE,2014,0.3362
KE,2015,0.3442
KE,2016,0.3483
KE,2017,0.3516
KE,2018,0.3543
KE,2019,0.3575
KE,2020,0.3606
KE,2021,0.3357
KE,2022,0.3518
KE,2023,0.3518
KE,2024,0.3518
KG,1980,0.3889
KG,1981,0.389
KG,1982,0.389
KG,1983,0.3891
KG,1984,0.3891
KG,1985,0.3892
KG,1986,0.3892
KG,1987,0.3893
KG,1988,0.3894
KG,1989,0.3894
KG,1990,0.3894
KG,1991,0.3886
KG,1992,0.3877
KG,1993,0.3858
KG,1994,0.3829
KG,1995,0.3781
KG,1996,0.3732
KG,1997,0.3701
KG,1998,0.3649
KG,1999,0.3711
KG,2000,0.3748
KG,2001,0.3742
KG,2002,0.3743
KG,2003,0.3755
KG,2004,0.3665
KG,2005,0.3679
KG,2006,0.3608
KG,2007,0.3701
KG,2008,0.3707
KG,2009,0.371
KG,2010,0.3711
KG,2011,0.3739
KG,2012,0.3745
KG,2013,0.3745
KG,2014,0.3766
KG,2015,0.3723
KG,2016,0.3751
KG,2017,0.3727
KG,2018,0.372
KG,2019,0.3662
KG,2020,0.3661
KG,2021,0.3661
KG,2022,0.3661
KG,2023,0.3662
KG,2024,0.3661
KH,1980,0.2819
KH,1981,0.2821
KH,1982,0.2824
KH,1983,0.2818
KH,1984,0.2819
KH,1985,0.2825
KH,1986,0.2823
KH,1987,0.2822
KH,1988,0.2821
KH,1989,0.2822
KH,1990,0.2823
KH,1991,0.2823
KH,1992,0.2818
KH,1993,0.282
KH,1994,0.2824
KH,1995,0.2824
KH,1996,0.2824
KH,1997,0.2821
KH,1998,0.2819
KH,1999,0.282
KH,2000,0.2822
KH,2001,0.282
KH,2002,0.2823
KH,2003,0.2822
KH,2004,0.2823
KH,2005,0.2819
KH,2006,0.2819
KH,2007,0.2821
KH,2008,0.282
KH,2009,0.2825
KH,2010,0.2834
KH,2011,0.3525
KH,2012,0.3577
KH,2013,0.3491
KH,2014,0.3569
KH,2015,0.357
KH,2016,0.3569
KH,2017,0.357
KH,2018,0.3572
KH,2019,0.3573
KH,2020,0.3572
KH,2021,0.3572
KH,2022,0.3572
KH,2023,0.3572
KH,2024,0.3573
KI,1980,0.3791
KI,1981,0.3789
KI,1982,0.3785
KI,1983,0.3783
KI,1984,0.378
KI,1985,0.3776
KI,1986,0.3772
KI,1987,0.3769
KI,1988,0.3766
KI,1989,0.3762
KI,1990,0.376
KI,1991,0.3756
KI,1992,0.375
KI,1993,0.3747
KI,1994,0.3742
KI,1995,0.3737
KI,1996,0.3733
KI,1997,0.3729
KI,1998,0.3725
KI,1999,0.3722
KI,2000,0.3717
KI,2001,0.3708
KI,2002,0.3695
KI,2003,0.3682
KI,2004,0.366
KI,2005,0.3639
KI,2006,0.3621
KI,2007,0.3599
KI,2008,0.3568
KI,2009,0.3536
KI,2010,0.351
KI,2011,0.3504
KI,2012,0.3495
KI,2013,0.3489
KI,2014,0.3481
KI,2015,0.3468
KI,2016,0.3457
KI,2017,0.3454
KI,2018,0.3444
KI,2019,0.3433
KI,2020,0.3421
KI,2021,0.3424
KI,2022,0.3414
KI,2023,0.3413
KI,2024,0.3423
KM,1980,0.2546
KM,1981,0.2544
KM,1982,0.2545
KM,1983,0.2546
KM,1984,0.2544
KM,1985,0.2543
KM,1986,0.2545
KM,1987,0.2543
KM,1988,0.2547
KM,1989,0.2547
KM,1990,0.2545
KM,1991,0.2544
KM,1992,0.2545
KM,1993,0.2546
KM,1994,0.2545
KM,1995,0.2547
KM,1996,0.2546
KM,1997,0.2544
KM,1998,0.2544
KM,1999,0.2547
KM,2000,0.2543
KM,2001,0.2547
KM,2002,0.2545
KM,2003,0.2546
KM,2004,0.2547
KM,2005,0.2556
KM,2006,0.2573
KM,2007,0.2588
KM,2008,0.261
KM,2009,0.2649
KM,2010,0.2699
KM,2011,0.296
KM,2012,0.3103
KM,2013,0.3198
KM,2014,0.3302
KM,2015,0.3302
KM,2016,0.3303
KM,2017,0.3302
KM,2018,0.3303
KM,2019,0.3303
KM,2020,0.3302
KM,2021,0.3303
KM,2022,0.3302
KM,2023,0.3303
KM,2024,0.3304
KN,1980,0.2742
KN,1981,0.2746
KN,1982,0.275
KN,1983,0.2756
